Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status,CoapplicantIncome
LP002033,Male,Yes,1,Graduate,Yes,18400,3080,7,0,Urban,Y,3000
LP002034,Male,Yes,1,Graduate,No,18400,3080,7,0,Urban,Y,5500
LP002035,Male,No,1,Graduate,Yes,18400,3080,7,0,Urban,Y,5500
LP002036,Male,No,1,Graduate,No,18400,3080,7,0,Urban,Y,5500
LP002037,Male,No,1,Graduate,Yes,18400,3080,7,0,Urban,Y,5500
LP002038,Male,No,1,Graduate,No,18400,3080,7,0,Urban,Y,5500
LP002039,Male,No,2,Graduate,Yes,18400,3080,7,0,Urban,Y,5500
LP002040,Male,No,2,Graduate,No,18400,3080,7,0,Urban,Y,5500
LP002041,Male,No,2,Graduate,Yes,18400,3080,7,0,Urban,Y,5500
LP002042,Male,No,2,Graduate,No,18400,3080,7,0,Urban,Y,5500
LP002043,Male,No,2,Graduate,Yes,18400,3080,7,0,Urban,Y,5500
LP002044,Male,No,2,Graduate,No,18400,3080,7,0,Urban,Y,5500
LP002045,Male,No,2,Graduate,Yes,18400,3080,7,0,Urban,Y,5500
LP002046,Male,No,2,Graduate,No,18400,3080,7,0,Urban,Y,5500
LP002047,Male,No,2,Graduate,Yes,18400,3080,7,0,Urban,Y,5500
LP002048,Male,Yes,2,Graduate,No,18400,3080,3,0,Urban,Y,5500
LP002049,Male,Yes,2,Graduate,Yes,18400,3080,3,0,Urban,Y,5500
LP002050,Male,Yes,2,Graduate,No,18400,3080,3,0,Urban,Y,5500
LP002051,Male,Yes,2,Graduate,Yes,18400,3080,3,0,Urban,Y,5500
LP002052,Male,Yes,2,Graduate,No,18400,3080,3,0,Urban,Y,5500
LP002053,Male,Yes,2,Graduate,Yes,18400,3080,3,0,Urban,Y,5500
LP002054,Male,Yes,2,Graduate,No,18400,3080,3,0,Urban,Y,5500
LP002055,Male,Yes,2,Graduate,Yes,18400,3080,3,0,Urban,Y,5500
LP002056,Male,Yes,2,Graduate,No,18400,3080,3,0,Urban,Y,5500
LP002057,Male,Yes,2,Graduate,Yes,18400,3080,3,0,Urban,Y,5500
LP002058,Male,Yes,2,Graduate,No,18400,3080,3,0,Urban,Y,5500
LP002059,Male,Yes,2,Graduate,Yes,18400,3080,3,0,Urban,Y,5500
LP002060,Female,Yes,2,Graduate,No,18400,3080,3,0,Urban,Y,5500
LP002061,Female,Yes,2,Graduate,Yes,18400,3080,3,0,Urban,Y,5500
LP002062,Female,Yes,2,Graduate,No,18400,3080,3,0,Urban,Y,5500
LP002063,Female,Yes,2,Graduate,Yes,18400,3080,3,0,Urban,Y,5500
LP002064,Female,Yes,2,Graduate,No,18400,3080,3,0,Urban,Y,5500
LP002065,Female,Yes,2,Graduate,Yes,18400,3080,3,0,Urban,Y,5500
LP002066,Female,Yes,2,Not Graduate,No,18400,3080,3,0,Urban,Y,5500
LP002067,Female,Yes,2,Not Graduate,Yes,18400,3080,3,0,Urban,Y,5500
LP002068,Female,Yes,2,Not Graduate,No,18400,3080,3,0,Urban,Y,5500
LP002069,Female,Yes,2,Not Graduate,Yes,18400,3080,3,0,Urban,Y,5500
LP002070,Female,Yes,2,Not Graduate,No,18400,3080,3,0,Urban,Y,5500
LP002071,Female,No,2,Not Graduate,Yes,18400,3080,3,0,Urban,Y,5500
LP002072,Female,No,2,Not Graduate,No,18400,3080,3,0,Urban,Y,5500
LP002073,Female,No,2,Not Graduate,Yes,18400,3080,3,0,Urban,Y,5500
LP002074,Female,No,2,Not Graduate,No,18400,3080,3,0,Urban,Y,5500
LP002075,Female,No,2,Not Graduate,Yes,18400,3080,3,0,Urban,Y,5500
LP002076,Female,No,2,Not Graduate,Yes,18400,3080,3,0,Urban,Y,5500
LP002077,Female,No,2,Not Graduate,No,18400,3080,3,0,Urban,Y,5500
LP002078,Female,No,2,Not Graduate,Yes,18400,3080,3,0,Urban,Y,5500
LP002079,Female,No,2,Not Graduate,No,18400,3080,3,0,Urban,Y,5500
LP002080,Female,No,3+,Not Graduate,Yes,18400,3080,3,0,Urban,Y,2500
LP002081,Female,No,3+,Not Graduate,No,18400,3080,3,0,Urban,Y,2500
LP002082,Female,No,3+,Not Graduate,Yes,18400,3080,3,0,Urban,Y,2500
LP002083,Female,No,3+,Not Graduate,No,18400,3080,3,0,Urban,Y,2500
LP002084,Female,No,3+,Not Graduate,Yes,18400,3080,3,0,Urban,Y,2500
LP002085,Female,No,3+,Not Graduate,No,18400,3080,3,0,Urban,Y,2500
LP002086,Female,No,3+,Not Graduate,Yes,18400,3080,3,0,Urban,Y,2500
LP002087,Female,No,3+,Not Graduate,No,18400,3080,3,0,Urban,Y,2500
LP002088,Female,Yes,3+,Not Graduate,Yes,18400,3080,3,0,Urban,Y,2500
LP002089,Female,Yes,3+,Not Graduate,Yes,18400,3080,3,0,Urban,Y,2500
LP002090,Female,Yes,3+,Not Graduate,Yes,18400,3080,3,0,Urban,Y,2500
LP002091,Female,Yes,3+,Not Graduate,Yes,18400,3080,3,0,Urban,Y,2500
LP002092,Female,Yes,3+,Not Graduate,Yes,18400,3080,3,0,Urban,Y,2500
LP002093,Female,Yes,3+,Not Graduate,Yes,18400,3080,3,0,Urban,Y,2500
LP002094,Female,Yes,3+,Not Graduate,Yes,18400,3080,3,0,Urban,Y,2500
LP002095,Female,Yes,3+,Not Graduate,Yes,18400,3080,3,0,Urban,Y,2500
LP002096,Female,Yes,3+,Not Graduate,Yes,18400,3080,3,0,Urban,Y,2500
LP002097,Female,Yes,3+,Not Graduate,Yes,18400,3080,3,0,Urban,Y,2500
LP002098,Female,Yes,3+,Not Graduate,Yes,18400,3080,3,0,Urban,Y,2500
LP002099,Female,Yes,3+,Not Graduate,Yes,18400,3080,3,0,Urban,Y,2500
LP002100,Female,Yes,3+,Not Graduate,Yes,18400,3080,3,0,Urban,Y,2500
LP002101,Female,Yes,3+,Not Graduate,Yes,18400,3080,3,0,Semiurban,Y,2500
LP002102,Female,Yes,3+,Not Graduate,Yes,18400,3080,3,0,Semiurban,Y,2500
LP002103,Female,Yes,3+,Not Graduate,Yes,18400,3080,3,0,Semiurban,Y,2500
LP002104,Female,Yes,3+,Not Graduate,Yes,18400,3080,3,0,Semiurban,Y,2500
LP002105,Female,Yes,3+,Not Graduate,Yes,18400,3080,3,0,Semiurban,Y,2500
LP002106,Female,Yes,3+,Not Graduate,Yes,18400,3080,3,0,Semiurban,Y,2500
LP002107,Female,Yes,3+,Not Graduate,Yes,18400,3080,3,0,Semiurban,Y,2500
LP002108,Female,Yes,3+,Not Graduate,Yes,18400,3080,3,0,Semiurban,Y,2500
LP002109,Female,No,3+,Graduate,Yes,18400,3080,3,0,Semiurban,Y,2500
LP002110,Male,Yes,3+,Graduate,Yes,18400,3080,3,0,Semiurban,Y,2500
LP002111,Male,No,3+,Graduate,Yes,18400,3080,3,0,Semiurban,Y,2500
LP002112,Male,No,3+,Graduate,Yes,18400,3080,3,0,Semiurban,Y,2500
LP002113,Male,No,3+,Graduate,Yes,18400,3080,3,0,Semiurban,Y,2500
LP002114,Male,Yes,3+,Graduate,No,18400,3080,3,0,Semiurban,Y,2500
LP002115,Male,Yes,3+,Graduate,No,18400,3080,3,0,Semiurban,Y,2500
LP002116,Male,Yes,3+,Graduate,No,18400,3080,3,0,Semiurban,Y,2500
LP002117,Male,Yes,3+,Graduate,No,18400,3080,3,0,Semiurban,Y,2500
LP002118,Male,No,3+,Graduate,No,18400,3080,3,0,Semiurban,Y,2500
LP002119,Male,No,3+,Graduate,No,18400,3080,3,0,Semiurban,Y,2500
LP002120,Male,No,3+,Graduate,No,18400,3080,3,0,Semiurban,N,2500
LP002121,Male,No,3+,Graduate,No,18400,3080,3,0,Semiurban,N,2500
LP002122,Male,No,3+,Graduate,No,18400,3080,3,0,Semiurban,N,2500
LP002123,Male,No,3+,Graduate,No,36400,3080,3,0,Semiurban,N,2500
LP002124,Male,Yes,3+,Graduate,No,36400,3080,3,0,Semiurban,N,2500
LP002125,Male,No,3+,Graduate,No,36400,3080,3,0,Semiurban,N,2500
LP002126,Male,Yes,3+,Graduate,No,36400,3080,3,0,Semiurban,N,2500
LP002127,Male,No,3+,Graduate,No,36400,3080,3,0,Semiurban,N,2500
LP002128,Male,Yes,3+,Graduate,No,36400,3080,3,0,Semiurban,N,2500
LP002129,Male,No,3+,Graduate,No,36400,3080,3,0,Semiurban,N,2500
LP002130,Male,Yes,3+,Graduate,Yes,36400,3080,3,0,Semiurban,N,2500
LP002131,Male,No,3+,Graduate,Yes,36400,3080,3,0,Semiurban,N,2500
LP002132,Male,Yes,3+,Graduate,Yes,36400,3080,3,0,Semiurban,N,2500
LP002133,Male,No,3+,Graduate,Yes,36400,3080,3,0,Semiurban,N,2500
LP002134,Male,Yes,3+,Graduate,Yes,36400,3080,3,0,Semiurban,N,2500
LP002135,Male,No,3+,Graduate,Yes,36400,3080,3,0,Semiurban,N,2500
LP002136,Female,Yes,3+,Graduate,Yes,36400,3080,3,0,Semiurban,N,2500
LP002137,Female,No,3+,Graduate,Yes,36400,4280,3,0,Semiurban,N,2500
LP002138,Female,Yes,3+,Graduate,Yes,36400,4280,3,0,Semiurban,N,2500
LP002139,Female,No,3+,Graduate,Yes,36400,4280,3,0,Rural,N,2500
LP002140,Female,Yes,3+,Graduate,Yes,36400,4280,3,0,Rural,N,2500
LP002141,Female,No,3+,Graduate,Yes,36400,4280,2,0,Rural,N,2500
LP002142,Female,Yes,3+,Graduate,Yes,36400,4280,2,0,Rural,N,2500
LP002143,Female,No,3+,Graduate,Yes,36400,4280,2,0,Rural,N,2500
LP002144,Female,Yes,3+,Graduate,Yes,36400,4280,2,0,Rural,N,2500
LP002145,Female,No,3+,Graduate,Yes,36400,4280,2,0,Rural,N,2500
LP002146,Female,Yes,3+,Graduate,Yes,36400,4280,2,0,Rural,N,2500
LP002147,Female,No,3+,Graduate,Yes,36400,4280,2,0,Rural,N,2500
LP002148,Female,No,3+,Graduate,Yes,36400,4280,2,0,Rural,N,2500
LP002149,Female,No,3+,Graduate,Yes,36400,4280,2,0,Rural,N,2500
LP002150,Female,No,3+,Graduate,Yes,36400,4280,2,0,Rural,N,2500
LP002151,Female,No,3+,Graduate,Yes,36400,4280,2,0,Rural,N,2500
LP002152,Female,No,3+,Graduate,Yes,18400,4280,2,0,Rural,N,2500
LP002153,Female,No,3+,Graduate,Yes,18400,4280,2,0,Rural,N,2500
LP002154,Female,No,3+,Graduate,Yes,18400,4280,2,0,Rural,N,2500
LP002155,Female,No,3+,Not Graduate,No,18400,4280,2,0,Rural,N,2500
LP002156,Female,No,3+,Not Graduate,Yes,18400,4280,2,0,Rural,N,2500
LP002157,Female,No,3+,Not Graduate,No,18400,4280,2,0,Rural,N,2500
LP002158,Female,No,3+,Not Graduate,Yes,18400,4280,2,0,Rural,N,2500
LP002159,Female,No,3+,Not Graduate,Yes,18400,4280,2,0,Rural,N,2500
LP002160,Female,No,3+,Not Graduate,No,18400,4280,2,0,Rural,N,2500
LP002161,Female,No,3+,Not Graduate,No,18400,4280,2,0,Rural,N,2500
LP002162,Female,No,3+,Not Graduate,No,18400,4280,2,0,Rural,N,2500
LP002163,Female,No,3+,Not Graduate,No,18400,4280,2,0,Rural,N,2500
LP002164,Female,No,3+,Not Graduate,Yes,18400,4280,2,1,Rural,N,2500
LP002165,Female,No,3+,Not Graduate,No,18400,4280,2,1,Rural,N,2500
LP002166,Female,No,3+,Not Graduate,Yes,18400,4280,2,1,Rural,N,2500
LP002167,Female,No,3+,Not Graduate,No,18400,4280,2,1,Rural,N,2500
LP002168,Male,No,3+,Not Graduate,Yes,18400,4280,2,1,Rural,N,2500
LP002169,Male,No,3+,Graduate,No,18400,4280,2,1,Rural,N,2500
LP002170,Male,No,3+,Graduate,Yes,18400,4280,2,1,Rural,N,2500
LP002171,Male,No,3+,Graduate,No,18400,4280,2,1,Rural,N,2500
LP002172,Male,No,3+,Graduate,Yes,18400,4280,2,1,Rural,N,2500
LP002173,Male,No,3+,Graduate,Yes,18400,4280,2,1,Rural,N,2500
LP002174,Male,No,3+,Graduate,No,18400,4280,2,1,Rural,N,2500
LP002175,Male,No,3+,Graduate,Yes,18400,4280,2,1,Rural,N,2500
LP002176,Male,No,3+,Graduate,No,18400,4280,2,1,Rural,N,2500
LP002177,Male,Yes,3+,Graduate,Yes,18400,4280,2,1,Rural,N,2500
LP002178,Male,Yes,3+,Graduate,No,18400,4280,2,1,Rural,N,2500
LP002179,Male,Yes,3+,Graduate,Yes,18400,4280,2,1,Rural,N,2500
LP002180,Male,Yes,3+,Graduate,No,18400,4280,2,1,Rural,N,2500
LP002181,Male,Yes,3+,Graduate,Yes,18400,4280,2,1,Rural,N,2500
LP002182,Male,Yes,3+,Graduate,No,18400,4280,2,1,Rural,N,2500
LP002183,Male,Yes,3+,Graduate,Yes,18400,4280,2,1,Rural,N,2500
LP002184,Male,Yes,3+,Graduate,No,18400,4280,2,1,Rural,N,2500
LP002185,Male,Yes,3+,Not Graduate,Yes,18400,4280,2,1,Rural,N,2500
LP002186,Male,Yes,3+,Not Graduate,No,18400,4280,2,1,Rural,N,2500
LP002187,Female,Yes,3+,Not Graduate,Yes,18400,4280,2,1,Rural,N,2500
LP002188,Female,Yes,3+,Not Graduate,No,18400,4280,2,1,Rural,N,2500
LP002189,Female,Yes,3+,Not Graduate,Yes,18400,4280,2,1,Rural,N,2500
LP002190,Female,Yes,3+,Not Graduate,No,18400,4280,2,1,Rural,N,2500
LP002191,Female,Yes,3+,Not Graduate,Yes,18400,4280,2,1,Rural,N,2500
LP002192,Female,Yes,3+,Not Graduate,No,18400,4280,2,1,Rural,N,2500
LP002193,Female,Yes,3+,Not Graduate,Yes,18400,4280,2,1,Rural,N,2500
LP002194,Female,Yes,3+,Not Graduate,No,18400,4280,2,1,Rural,N,2500
LP002195,Female,Yes,3+,Not Graduate,Yes,18400,4280,2,1,Rural,N,2500
LP002196,Female,Yes,3+,Not Graduate,No,18400,4280,2,1,Rural,N,2500
LP002197,Female,Yes,3+,Not Graduate,Yes,18400,4280,2,1,Rural,N,2500
LP002198,Female,No,3+,Not Graduate,No,18400,4280,2,1,Rural,N,2500
LP002199,Female,No,3+,Not Graduate,Yes,18400,4280,1,1,Rural,N,2500
LP002200,Female,No,3+,Not Graduate,No,18400,4280,1,1,Rural,N,3500
LP002201,Female,No,3+,Not Graduate,Yes,18400,4280,1,1,Rural,N,3500
LP002202,Female,No,3+,Not Graduate,No,18400,4280,1,1,Rural,N,3500
LP002203,Female,No,3+,Not Graduate,Yes,18400,4280,1,1,Rural,N,3500
LP002204,Female,No,3+,Not Graduate,No,18400,4280,1,1,Rural,N,3500
LP002205,Female,No,3+,Not Graduate,Yes,18400,4280,1,1,Rural,N,3500
LP002206,Male,No,3+,Not Graduate,No,18400,4280,1,1,Rural,N,3500
LP002207,Male,No,3+,Not Graduate,Yes,18400,4280,1,1,Rural,N,1000
LP002208,Male,No,3+,Not Graduate,No,18400,4280,1,1,Rural,N,1000
LP002209,Male,Yes,3+,Not Graduate,Yes,18400,4280,1,1,Rural,N,1000
LP002210,Male,Yes,3+,Not Graduate,No,18400,4280,1,1,Rural,N,1000
LP002211,Male,Yes,3+,Not Graduate,Yes,18400,4280,1,1,Rural,N,1000
LP002212,Male,Yes,3+,Not Graduate,No,18400,4280,1,1,Rural,N,1000
LP002213,Male,Yes,3+,Not Graduate,Yes,18400,4280,1,1,Rural,N,1000
LP002214,Male,Yes,3+,Not Graduate,No,18400,4280,1,1,Rural,N,1000
LP002215,Male,Yes,3+,Not Graduate,Yes,18400,4280,1,1,Rural,N,1000
LP002216,Male,Yes,3+,Not Graduate,No,18400,4280,1,1,Rural,N,1000
LP002217,Male,Yes,3+,Not Graduate,Yes,18400,4280,1,1,Rural,N,1000
LP002218,Male,Yes,3+,Not Graduate,No,18400,4280,1,1,Rural,N,1000
LP002219,Female,Yes,3+,Not Graduate,Yes,18400,4280,1,1,Rural,Y,1000
LP002220,Female,Yes,3+,Not Graduate,No,18400,4280,1,1,Rural,Y,1000
LP002221,Female,Yes,3+,Not Graduate,Yes,18400,4280,2,1,Rural,Y,1000
LP002222,Female,Yes,3+,Not Graduate,No,18400,4280,2,1,Rural,Y,1000
LP002223,Female,Yes,3+,Not Graduate,Yes,18400,4280,2,1,Rural,Y,1000
LP002224,Female,Yes,3+,Not Graduate,No,18400,4280,2,1,Rural,Y,1000
LP002225,Female,Yes,3+,Not Graduate,Yes,18400,4280,2,1,Rural,Y,1000
LP002226,Female,Yes,3+,Not Graduate,No,18400,4280,2,1,Rural,Y,1000
LP002227,Female,Yes,3+,Not Graduate,Yes,18400,4280,2,1,Rural,Y,1000
LP002228,Female,Yes,3+,Not Graduate,No,18400,4280,2,1,Rural,Y,1000
LP002229,Female,Yes,3+,Not Graduate,Yes,18400,4280,2,1,Rural,Y,1000
LP002230,Female,Yes,3+,Not Graduate,No,18400,4280,2,1,Rural,Y,1000
LP002231,Female,Yes,3+,Not Graduate,Yes,18400,4280,2,1,Rural,Y,1000
LP002232,Female,Yes,3+,Not Graduate,No,18400,4280,2,1,Rural,Y,1000
LP002233,Female,Yes,3+,Not Graduate,Yes,18400,4280,2,1,Rural,Y,1000
LP002234,Female,Yes,3+,Not Graduate,No,18400,4280,2,1,Rural,Y,1000
LP002235,Female,Yes,3+,Not Graduate,Yes,18400,4280,2,1,Rural,Y,1000
LP002236,Female,Yes,3+,Not Graduate,No,18400,4280,2,1,Rural,Y,1000
LP002237,Female,Yes,3+,Not Graduate,Yes,18400,4280,2,1,Rural,Y,1000
LP002238,Female,Yes,3+,Not Graduate,No,18400,4280,2,1,Rural,Y,1000
LP002239,Female,Yes,3+,Not Graduate,Yes,18400,4280,2,1,Rural,Y,1000
LP002240,Female,Yes,3+,Graduate,No,18400,4280,2,1,Rural,Y,1000
LP002241,Female,Yes,3+,Graduate,Yes,18400,4280,2,1,Rural,Y,1000
LP002242,Female,Yes,3+,Graduate,No,18400,4280,2,1,Rural,Y,1000
LP002243,Female,Yes,3+,Graduate,Yes,18400,4280,2,1,Rural,Y,1000
LP002244,Female,No,3+,Graduate,No,18400,4280,2,1,Rural,Y,1000
LP002245,Female,No,3+,Graduate,Yes,18400,4280,2,1,Rural,Y,1000
LP002246,Female,No,3+,Graduate,No,18400,4280,2,1,Rural,Y,1000
LP002247,Female,No,3+,Graduate,Yes,18400,4280,2,1,Rural,Y,1000
LP002248,Female,No,3+,Graduate,No,18400,4280,2,1,Rural,Y,1000
LP002249,Male,No,3+,Graduate,Yes,18400,4280,2,1,Rural,Y,1000
LP002250,Male,No,3+,Graduate,No,18400,4280,2,1,Rural,Y,1000
LP002251,Male,No,3+,Graduate,No,18400,4280,2,1,Rural,Y,1000
LP002252,Male,No,3+,Graduate,No,18400,4280,2,1,Rural,Y,1000
LP002253,Male,No,3+,Graduate,No,18400,4280,2,1,Rural,Y,1000
LP002254,Male,No,3+,Graduate,No,18400,4280,2,1,Rural,Y,1000
LP002255,Male,No,3+,Graduate,No,18400,4280,2,1,Rural,Y,1000
LP002256,Male,No,3+,Graduate,No,18400,4280,2,1,Rural,Y,1000
LP002257,Male,No,3+,Graduate,No,18400,4280,2,1,Rural,Y,1000
LP002258,Male,No,3+,Graduate,No,18400,4280,2,1,Rural,Y,1000
LP002259,Male,No,3+,Graduate,No,18400,4280,2,1,Rural,Y,1000
LP002260,Male,No,3+,Graduate,No,18400,4280,2,1,Rural,Y,1000
LP002261,Male,No,3+,Graduate,No,18400,4280,2,1,Rural,Y,1000
LP002262,Male,No,3+,Graduate,No,18400,4280,2,1,Rural,Y,1000
LP002263,Male,No,3+,Graduate,No,18400,4280,2,1,Rural,Y,1000
LP002264,Male,No,3+,Graduate,No,18400,4280,2,1,Rural,Y,1000
LP002265,Male,No,3+,Graduate,No,18400,4280,2,1,Rural,Y,1000
LP002266,Male,No,3+,Graduate,No,18400,4280,2,1,Rural,Y,1000
LP002267,Male,No,3+,Graduate,No,18400,4280,2,1,Rural,Y,1000
LP002268,Male,Yes,3+,Graduate,No,18400,4280,2,1,Rural,Y,1000
LP002269,Male,Yes,3+,Graduate,No,18400,4280,2,1,Rural,Y,1000
LP002270,Male,Yes,3+,Graduate,No,18400,4280,2,1,Rural,Y,1000
LP002271,Male,Yes,3+,Graduate,No,18400,4280,2,1,Rural,Y,1000
LP002272,Male,Yes,3+,Graduate,No,18400,4280,2,1,Rural,Y,1000
LP002273,Male,Yes,3+,Graduate,No,18400,4280,2,1,Rural,Y,1000
LP002274,Male,Yes,3+,Graduate,No,18400,4280,2,1,Rural,Y,1000
LP002275,Male,Yes,2,Not Graduate,No,18400,4280,2,1,Rural,Y,1000
LP002276,Male,Yes,2,Not Graduate,No,18400,4280,2,1,Rural,Y,1000
LP002277,Male,Yes,2,Not Graduate,No,18400,4280,2,1,Rural,Y,1000
LP002278,Male,Yes,2,Not Graduate,No,18400,4280,2,1,Rural,Y,1000
LP002279,Male,Yes,2,Not Graduate,No,18400,4280,2,1,Rural,Y,1000
LP002280,Male,Yes,2,Not Graduate,No,18400,4280,2,1,Rural,Y,1000
LP002281,Male,Yes,2,Not Graduate,No,18400,4280,2,1,Rural,Y,1000
LP002282,Male,Yes,2,Not Graduate,No,18400,4280,2,1,Rural,Y,1000
LP002283,Male,Yes,2,Not Graduate,No,18400,4280,2,1,Rural,Y,1000
LP002284,Male,Yes,2,Not Graduate,No,18400,4280,2,1,Rural,Y,1000
LP002285,Male,Yes,2,Not Graduate,No,18400,4280,2,1,Rural,Y,1000
LP002286,Female,Yes,2,Not Graduate,No,18400,4280,2,1,Rural,Y,1000
LP002287,Female,Yes,2,Not Graduate,No,18400,4280,2,1,Rural,Y,1000
LP002288,Female,Yes,2,Not Graduate,No,18400,4280,2,1,Rural,Y,1000
LP002289,Female,Yes,2,Not Graduate,No,18400,4280,2,1,Rural,Y,1000
LP002290,Female,Yes,2,Not Graduate,No,18400,4280,2,1,Rural,Y,1000
LP002291,Female,Yes,2,Not Graduate,No,18400,4280,2,1,Rural,Y,1000
LP002292,Female,Yes,2,Not Graduate,No,18400,4280,2,1,Rural,Y,1000
LP002293,Female,Yes,2,Not Graduate,No,18400,4280,2,1,Rural,Y,1000
LP002294,Female,Yes,2,Not Graduate,No,18400,4280,2,1,Rural,Y,1000
LP002295,Female,Yes,2,Not Graduate,No,18400,4280,2,1,Rural,Y,1000
LP002296,Female,Yes,2,Not Graduate,Yes,20400,4280,2,1,Rural,Y,1000
LP002297,Female,Yes,2,Graduate,Yes,20400,4280,2,1,Rural,Y,1000
LP002298,Female,Yes,2,Graduate,Yes,20400,4280,2,1,Rural,Y,1000
LP002299,Female,Yes,3+,Graduate,Yes,20400,4280,2,1,Rural,Y,1000
LP002300,Female,Yes,3+,Graduate,Yes,20400,4280,2,1,Rural,Y,1000
LP002301,Female,Yes,3+,Graduate,Yes,20400,4280,2,1,Rural,Y,1000
LP002302,Female,Yes,3+,Graduate,Yes,20400,4280,2,1,Rural,Y,1000
LP002303,Female,Yes,3+,Graduate,Yes,20400,4280,2,1,Rural,Y,1000
LP002304,Female,Yes,3+,Graduate,Yes,20400,4280,2,1,Rural,Y,1000
LP002305,Female,Yes,3+,Graduate,Yes,20400,4280,2,1,Rural,Y,1000
LP002306,Female,Yes,3+,Graduate,Yes,20400,4280,2,1,Rural,Y,1000
LP002307,Female,Yes,3+,Graduate,Yes,20400,4280,2,1,Rural,Y,1000
LP002308,Female,Yes,3+,Graduate,Yes,20400,4280,2,1,Rural,Y,1000
LP002309,Female,No,3+,Graduate,Yes,20400,4280,2,1,Rural,Y,1000
LP002310,Female,No,3+,Graduate,Yes,20400,4280,2,1,Rural,Y,1000
LP002311,Female,No,3+,Not Graduate,Yes,20400,4280,2,1,Rural,Y,1000
LP002312,Female,No,3+,Not Graduate,Yes,20400,4280,2,1,Rural,Y,1000
LP002313,Female,No,3+,Not Graduate,Yes,20400,4280,2,1,Rural,Y,1000
LP002314,Female,No,3+,Not Graduate,Yes,20400,4280,2,1,Rural,Y,1000
LP002315,Female,No,0,Not Graduate,Yes,20400,4280,8,1,Rural,Y,1000
LP002316,Female,No,0,Not Graduate,Yes,20400,4280,8,1,Rural,Y,1000
LP002317,Female,No,0,Not Graduate,Yes,20400,4280,8,1,Rural,Y,1000
LP002318,Female,No,0,Not Graduate,Yes,20400,4280,8,1,Rural,Y,800
LP002319,Female,No,0,Not Graduate,Yes,20400,4280,8,1,Rural,Y,800
LP002320,Female,No,0,Not Graduate,Yes,20400,4280,8,1,Rural,Y,800
LP002321,Female,No,0,Not Graduate,Yes,20400,4280,8,1,Rural,Y,800
LP002322,Female,No,0,Not Graduate,Yes,2000,4280,8,1,Rural,Y,800
LP002323,Female,No,0,Not Graduate,Yes,2000,4280,8,1,Rural,Y,800
LP002324,Female,No,0,Not Graduate,Yes,2000,4280,7,1,Rural,Y,800
LP002325,Female,No,0,Not Graduate,Yes,2000,4280,7,1,Rural,Y,800
LP002326,Female,No,0,Not Graduate,Yes,2000,4280,7,1,Rural,Y,800
LP002327,Female,No,0,Not Graduate,Yes,2000,4280,7,1,Rural,Y,800
LP002328,Female,No,0,Not Graduate,Yes,2000,4280,7,1,Rural,Y,800
LP002329,Female,No,0,Not Graduate,Yes,2000,4280,7,1,Rural,Y,800
LP002330,Female,No,0,Not Graduate,Yes,2000,4280,7,1,Rural,Y,800
LP002331,Female,No,0,Graduate,Yes,2000,4280,7,1,Rural,Y,800
LP002332,Female,No,0,Graduate,Yes,2000,4280,7,1,Rural,Y,800
LP002333,Female,No,0,Graduate,Yes,2000,4280,7,1,Rural,Y,800
LP002334,Female,No,0,Graduate,Yes,2000,4280,7,1,Rural,Y,800
LP002335,Female,No,0,Graduate,Yes,2000,4280,7,1,Rural,Y,800
LP002336,Female,No,0,Graduate,No,2000,4280,7,1,Rural,Y,800
LP002337,Female,Yes,0,Graduate,No,2000,4280,7,1,Rural,Y,800
LP002338,Female,Yes,0,Graduate,No,2000,4280,7,1,Rural,Y,800
LP002339,Female,Yes,0,Graduate,No,2000,4280,7,1,Rural,Y,800
LP002340,Female,Yes,0,Graduate,No,2000,4280,7,1,Rural,Y,800
LP002341,Female,Yes,0,Graduate,No,2000,4280,7,1,Rural,Y,800
LP002342,Female,Yes,0,Graduate,No,2000,4280,7,1,Rural,Y,800
LP002343,Female,Yes,1,Graduate,No,2000,4280,7,1,Rural,Y,800
LP002344,Female,Yes,1,Graduate,No,2000,4280,7,1,Rural,Y,800
LP002345,Female,Yes,1,Graduate,No,2000,4280,7,1,Rural,Y,800
LP002346,Female,Yes,1,Graduate,No,2000,4280,7,1,Rural,Y,800
LP002347,Female,Yes,1,Graduate,No,2000,4280,7,1,Rural,Y,800
LP002348,Female,Yes,1,Graduate,No,2000,4280,7,1,Rural,Y,800
LP002349,Female,Yes,1,Graduate,No,2000,4280,7,1,Rural,Y,800
LP002350,Female,Yes,1,Graduate,No,2000,4280,7,1,Rural,N,800
LP002351,Female,Yes,1,Graduate,No,2000,4280,7,1,Rural,N,800
LP002352,Female,Yes,1,Graduate,Yes,2000,4280,7,1,Rural,N,800
LP002353,Female,Yes,1,Graduate,Yes,2000,4280,7,1,Rural,N,800
LP002354,Female,Yes,1,Graduate,Yes,2000,4280,7,1,Rural,N,800
LP002355,Female,Yes,1,Graduate,Yes,2000,4280,7,1,Rural,N,800
LP002356,Female,Yes,1,Graduate,Yes,2000,4280,7,1,Rural,N,800
LP002357,Female,Yes,1,Graduate,Yes,2000,4480,7,1,Rural,N,800
LP002358,Female,Yes,1,Graduate,Yes,2000,4480,7,1,Rural,N,800
LP002359,Female,Yes,1,Not Graduate,Yes,2000,4480,7,1,Rural,N,800
